ligand_id,file_prefix,label,train_test_split,atom_count,xsize,ysize,zsize,p_atom_count1,p_atom_count2,p_xsize,p_ysize,p_zsize
1sdt,2/refined_train_3dnn/1sdt,9.27,2,0,0,0,0,0,0,0,0,0
1sdu,2/refined_train_3dnn/1sdu,10.07,2,0,0,0,0,0,0,0,0,0
1sdv,2/refined_train_3dnn/1sdv,8.74,2,0,0,0,0,0,0,0,0,0
1sgu,2/refined_train_3dnn/1sgu,5.37,2,0,0,0,0,0,0,0,0,0
1sh9,2/refined_train_3dnn/1sh9,6.03,2,0,0,0,0,0,0,0,0,0
1sl3,2/refined_train_3dnn/1sl3,11.85,2,0,0,0,0,0,0,0,0,0
1sld,2/refined_train_3dnn/1sld,6.57,2,0,0,0,0,0,0,0,0,0
1sln,2/refined_train_3dnn/1sln,6.64,2,0,0,0,0,0,0,0,0,0
1sqo,2/refined_train_3dnn/1sqo,7.46,2,0,0,0,0,0,0,0,0,0
1sqt,2/refined_train_3dnn/1sqt,6.2,2,0,0,0,0,0,0,0,0,0
1sr7,2/refined_train_3dnn/1sr7,10.1,2,0,0,0,0,0,0,0,0,0
1srg,2/refined_train_3dnn/1srg,5.3,2,0,0,0,0,0,0,0,0,0
1ssq,2/refined_train_3dnn/1ssq,6.0,2,0,0,0,0,0,0,0,0,0
1stc,2/refined_train_3dnn/1stc,8.1,2,0,0,0,0,0,0,0,0,0
1str,2/refined_train_3dnn/1str,4.77,2,0,0,0,0,0,0,0,0,0
1sv3,2/refined_train_3dnn/1sv3,4.35,2,0,0,0,0,0,0,0,0,0
1sw2,2/refined_train_3dnn/1sw2,7.22,2,0,0,0,0,0,0,0,0,0
1swg,2/refined_train_3dnn/1swg,7.36,2,0,0,0,0,0,0,0,0,0
1swr,2/refined_train_3dnn/1swr,6.92,2,0,0,0,0,0,0,0,0,0
1syh,2/refined_train_3dnn/1syh,6.41,2,0,0,0,0,0,0,0,0,0
1szd,2/refined_train_3dnn/1szd,4.54,2,0,0,0,0,0,0,0,0,0
1t31,2/refined_train_3dnn/1t31,8.64,2,0,0,0,0,0,0,0,0,0
1t32,2/refined_train_3dnn/1t32,7.42,2,0,0,0,0,0,0,0,0,0
1t4v,2/refined_train_3dnn/1t4v,7.68,2,0,0,0,0,0,0,0,0,0
1t5f,2/refined_train_3dnn/1t5f,4.22,2,0,0,0,0,0,0,0,0,0
1t7d,2/refined_train_3dnn/1t7d,6.03,2,0,0,0,0,0,0,0,0,0
1t7j,2/refined_train_3dnn/1t7j,8.7,2,0,0,0,0,0,0,0,0,0
1ta6,2/refined_train_3dnn/1ta6,9.13,2,0,0,0,0,0,0,0,0,0
1tcx,2/refined_train_3dnn/1tcx,6.95,2,0,0,0,0,0,0,0,0,0
1td7,2/refined_train_3dnn/1td7,4.37,2,0,0,0,0,0,0,0,0,0
1thz,2/refined_train_3dnn/1thz,5.15,2,0,0,0,0,0,0,0,0,0
1tjp,2/refined_train_3dnn/1tjp,4.42,2,0,0,0,0,0,0,0,0,0
1tkb,2/refined_train_3dnn/1tkb,8.0,2,0,0,0,0,0,0,0,0,0
1tlp,2/refined_train_3dnn/1tlp,7.55,2,0,0,0,0,0,0,0,0,0
1tng,2/refined_train_3dnn/1tng,2.93,2,0,0,0,0,0,0,0,0,0
1tnh,2/refined_train_3dnn/1tnh,3.37,2,0,0,0,0,0,0,0,0,0
1tni,2/refined_train_3dnn/1tni,4.0,2,0,0,0,0,0,0,0,0,0
1tom,2/refined_train_3dnn/1tom,8.3,2,0,0,0,0,0,0,0,0,0
1tpw,2/refined_train_3dnn/1tpw,3.3,2,0,0,0,0,0,0,0,0,0
1tq4,2/refined_train_3dnn/1tq4,6.19,2,0,0,0,0,0,0,0,0,0
1trd,2/refined_train_3dnn/1trd,5.4,2,0,0,0,0,0,0,0,0,0
1tsy,2/refined_train_3dnn/1tsy,4.96,2,0,0,0,0,0,0,0,0,0
1ttm,2/refined_train_3dnn/1ttm,7.35,2,0,0,0,0,0,0,0,0,0
1tx7,2/refined_train_3dnn/1tx7,4.6,2,0,0,0,0,0,0,0,0,0
1u0g,2/refined_train_3dnn/1u0g,6.15,2,0,0,0,0,0,0,0,0,0
1u33,2/refined_train_3dnn/1u33,4.6,2,0,0,0,0,0,0,0,0,0
1u71,2/refined_train_3dnn/1u71,7.48,2,0,0,0,0,0,0,0,0,0
1ua4,2/refined_train_3dnn/1ua4,4.22,2,0,0,0,0,0,0,0,0,0
1ucn,2/refined_train_3dnn/1ucn,5.22,2,0,0,0,0,0,0,0,0,0
1ugx,2/refined_train_3dnn/1ugx,5.91,2,0,0,0,0,0,0,0,0,0
1uho,2/refined_train_3dnn/1uho,9.22,2,0,0,0,0,0,0,0,0,0
1ui0,2/refined_train_3dnn/1ui0,7.06,2,0,0,0,0,0,0,0,0,0
1uj5,2/refined_train_3dnn/1uj5,3.05,2,0,0,0,0,0,0,0,0,0
1uml,2/refined_train_3dnn/1uml,7.52,2,0,0,0,0,0,0,0,0,0
1uou,2/refined_train_3dnn/1uou,7.7,2,0,0,0,0,0,0,0,0,0
1upf,2/refined_train_3dnn/1upf,4.6,2,0,0,0,0,0,0,0,0,0
1usi,2/refined_train_3dnn/1usi,6.74,2,0,0,0,0,0,0,0,0,0
1usk,2/refined_train_3dnn/1usk,6.4,2,0,0,0,0,0,0,0,0,0
1usn,2/refined_train_3dnn/1usn,7.74,2,0,0,0,0,0,0,0,0,0
1utj,2/refined_train_3dnn/1utj,3.84,2,0,0,0,0,0,0,0,0,0
1utl,2/refined_train_3dnn/1utl,2.47,2,0,0,0,0,0,0,0,0,0
1utm,2/refined_train_3dnn/1utm,3.01,2,0,0,0,0,0,0,0,0,0
1utn,2/refined_train_3dnn/1utn,3.49,2,0,0,0,0,0,0,0,0,0
1uv6,2/refined_train_3dnn/1uv6,5.12,2,0,0,0,0,0,0,0,0,0
1uw6,2/refined_train_3dnn/1uw6,7.34,2,0,0,0,0,0,0,0,0,0
1uwf,2/refined_train_3dnn/1uwf,6.82,2,0,0,0,0,0,0,0,0,0
1uwt,2/refined_train_3dnn/1uwt,5.97,2,0,0,0,0,0,0,0,0,0
1uz1,2/refined_train_3dnn/1uz1,6.89,2,0,0,0,0,0,0,0,0,0
1uz4,2/refined_train_3dnn/1uz4,3.4,2,0,0,0,0,0,0,0,0,0
1uz8,2/refined_train_3dnn/1uz8,4.96,2,0,0,0,0,0,0,0,0,0
1v0k,2/refined_train_3dnn/1v0k,5.1,2,0,0,0,0,0,0,0,0,0
1v0l,2/refined_train_3dnn/1v0l,7.55,2,0,0,0,0,0,0,0,0,0
1v11,2/refined_train_3dnn/1v11,3.98,2,0,0,0,0,0,0,0,0,0
1v16,2/refined_train_3dnn/1v16,3.87,2,0,0,0,0,0,0,0,0,0
1v1j,2/refined_train_3dnn/1v1j,4.82,2,0,0,0,0,0,0,0,0,0
1v1m,2/refined_train_3dnn/1v1m,3.94,2,0,0,0,0,0,0,0,0,0
1v2j,2/refined_train_3dnn/1v2j,3.25,2,0,0,0,0,0,0,0,0,0
1v2n,2/refined_train_3dnn/1v2n,5.9,2,0,0,0,0,0,0,0,0,0
1v2o,2/refined_train_3dnn/1v2o,4.73,2,0,0,0,0,0,0,0,0,0
1v2r,2/refined_train_3dnn/1v2r,3.55,2,0,0,0,0,0,0,0,0,0
1v2s,2/refined_train_3dnn/1v2s,4.17,2,0,0,0,0,0,0,0,0,0
1v2t,2/refined_train_3dnn/1v2t,4.71,2,0,0,0,0,0,0,0,0,0
1v2u,2/refined_train_3dnn/1v2u,3.37,2,0,0,0,0,0,0,0,0,0
1v2w,2/refined_train_3dnn/1v2w,4.01,2,0,0,0,0,0,0,0,0,0
1v48,2/refined_train_3dnn/1v48,7.8,2,0,0,0,0,0,0,0,0,0
1v7a,2/refined_train_3dnn/1v7a,8.01,2,0,0,0,0,0,0,0,0,0
1vyf,2/refined_train_3dnn/1vyf,8.05,2,0,0,0,0,0,0,0,0,0
1vyg,2/refined_train_3dnn/1vyg,8.0,2,0,0,0,0,0,0,0,0,0
1w11,2/refined_train_3dnn/1w11,8.22,2,0,0,0,0,0,0,0,0,0
1w13,2/refined_train_3dnn/1w13,8.7,2,0,0,0,0,0,0,0,0,0
1w3j,2/refined_train_3dnn/1w3j,6.32,2,0,0,0,0,0,0,0,0,0
1w4p,2/refined_train_3dnn/1w4p,4.74,2,0,0,0,0,0,0,0,0,0
1w4q,2/refined_train_3dnn/1w4q,5.26,2,0,0,0,0,0,0,0,0,0
1w5v,2/refined_train_3dnn/1w5v,8.15,2,0,0,0,0,0,0,0,0,0
1w5w,2/refined_train_3dnn/1w5w,8.8,2,0,0,0,0,0,0,0,0,0
1w5x,2/refined_train_3dnn/1w5x,8.4,2,0,0,0,0,0,0,0,0,0
1w5y,2/refined_train_3dnn/1w5y,8.48,2,0,0,0,0,0,0,0,0,0
1w7g,2/refined_train_3dnn/1w7g,5.1,2,0,0,0,0,0,0,0,0,0
1w96,2/refined_train_3dnn/1w96,8.41,2,0,0,0,0,0,0,0,0,0
1wc1,2/refined_train_3dnn/1wc1,4.0,2,0,0,0,0,0,0,0,0,0
1wcq,2/refined_train_3dnn/1wcq,6.26,2,0,0,0,0,0,0,0,0,0
1wdn,2/refined_train_3dnn/1wdn,6.3,2,0,0,0,0,0,0,0,0,0
1wht,2/refined_train_3dnn/1wht,3.7,2,0,0,0,0,0,0,0,0,0
1wm1,2/refined_train_3dnn/1wm1,6.3,2,0,0,0,0,0,0,0,0,0
1wn6,2/refined_train_3dnn/1wn6,4.68,2,0,0,0,0,0,0,0,0,0
1ws1,2/refined_train_3dnn/1ws1,9.55,2,0,0,0,0,0,0,0,0,0
1ws4,2/refined_train_3dnn/1ws4,3.0,2,0,0,0,0,0,0,0,0,0
1wuq,2/refined_train_3dnn/1wuq,8.27,2,0,0,0,0,0,0,0,0,0
1wur,2/refined_train_3dnn/1wur,6.66,2,0,0,0,0,0,0,0,0,0
1x1z,2/refined_train_3dnn/1x1z,11.06,2,0,0,0,0,0,0,0,0,0
1x38,2/refined_train_3dnn/1x38,8.77,2,0,0,0,0,0,0,0,0,0
1x39,2/refined_train_3dnn/1x39,9.22,2,0,0,0,0,0,0,0,0,0
1x8d,2/refined_train_3dnn/1x8d,2.21,2,0,0,0,0,0,0,0,0,0
1x8r,2/refined_train_3dnn/1x8r,6.12,2,0,0,0,0,0,0,0,0,0
1x8t,2/refined_train_3dnn/1x8t,7.8,2,0,0,0,0,0,0,0,0,0
1xap,2/refined_train_3dnn/1xap,8.7,2,0,0,0,0,0,0,0,0,0
1xbo,2/refined_train_3dnn/1xbo,6.04,2,0,0,0,0,0,0,0,0,0
1xd0,2/refined_train_3dnn/1xd0,7.12,2,0,0,0,0,0,0,0,0,0
1xff,2/refined_train_3dnn/1xff,4.82,2,0,0,0,0,0,0,0,0,0
1xgi,2/refined_train_3dnn/1xgi,4.85,2,0,0,0,0,0,0,0,0,0
1xh4,2/refined_train_3dnn/1xh4,7.47,2,0,0,0,0,0,0,0,0,0
1xh5,2/refined_train_3dnn/1xh5,5.47,2,0,0,0,0,0,0,0,0,0
1xh9,2/refined_train_3dnn/1xh9,7.77,2,0,0,0,0,0,0,0,0,0
1xhy,2/refined_train_3dnn/1xhy,6.18,2,0,0,0,0,0,0,0,0,0
1xjd,2/refined_train_3dnn/1xjd,9.48,2,0,0,0,0,0,0,0,0,0
1xk5,2/refined_train_3dnn/1xk5,6.0,2,0,0,0,0,0,0,0,0,0
1xka,2/refined_train_3dnn/1xka,6.88,2,0,0,0,0,0,0,0,0,0
1xkk,2/refined_train_3dnn/1xkk,8.52,2,0,0,0,0,0,0,0,0,0
1xow,2/refined_train_3dnn/1xow,9.28,2,0,0,0,0,0,0,0,0,0
1xpz,2/refined_train_3dnn/1xpz,7.08,2,0,0,0,0,0,0,0,0,0
1xq0,2/refined_train_3dnn/1xq0,6.34,2,0,0,0,0,0,0,0,0,0
1xt8,2/refined_train_3dnn/1xt8,6.85,2,0,0,0,0,0,0,0,0,0
1xug,2/refined_train_3dnn/1xug,7.05,2,0,0,0,0,0,0,0,0,0
1xws,2/refined_train_3dnn/1xws,8.0,2,0,0,0,0,0,0,0,0,0
1y0l,2/refined_train_3dnn/1y0l,9.0,2,0,0,0,0,0,0,0,0,0
1y1z,2/refined_train_3dnn/1y1z,3.08,2,0,0,0,0,0,0,0,0,0
1y20,2/refined_train_3dnn/1y20,5.32,2,0,0,0,0,0,0,0,0,0
1y3n,2/refined_train_3dnn/1y3n,5.55,2,0,0,0,0,0,0,0,0,0
1y3p,2/refined_train_3dnn/1y3p,4.82,2,0,0,0,0,0,0,0,0,0
1y3v,2/refined_train_3dnn/1y3v,5.64,2,0,0,0,0,0,0,0,0,0
1y3x,2/refined_train_3dnn/1y3x,5.14,2,0,0,0,0,0,0,0,0,0
1yc4,2/refined_train_3dnn/1yc4,6.55,2,0,0,0,0,0,0,0,0,0
1yda,2/refined_train_3dnn/1yda,6.55,2,0,0,0,0,0,0,0,0,0
1ydb,2/refined_train_3dnn/1ydb,8.24,2,0,0,0,0,0,0,0,0,0
1ydd,2/refined_train_3dnn/1ydd,7.07,2,0,0,0,0,0,0,0,0,0
1ydk,2/refined_train_3dnn/1ydk,5.89,2,0,0,0,0,0,0,0,0,0
1yds,2/refined_train_3dnn/1yds,5.92,2,0,0,0,0,0,0,0,0,0
1yei,2/refined_train_3dnn/1yei,7.46,2,0,0,0,0,0,0,0,0,0
1yej,2/refined_train_3dnn/1yej,7.46,2,0,0,0,0,0,0,0,0,0
1yet,2/refined_train_3dnn/1yet,5.92,2,0,0,0,0,0,0,0,0,0
1yfz,2/refined_train_3dnn/1yfz,4.35,2,0,0,0,0,0,0,0,0,0
1yp9,2/refined_train_3dnn/1yp9,5.11,2,0,0,0,0,0,0,0,0,0
1ype,2/refined_train_3dnn/1ype,8.1,2,0,0,0,0,0,0,0,0,0
1ypg,2/refined_train_3dnn/1ypg,8.0,2,0,0,0,0,0,0,0,0,0
1ypj,2/refined_train_3dnn/1ypj,7.02,2,0,0,0,0,0,0,0,0,0
1yq7,2/refined_train_3dnn/1yq7,7.09,2,0,0,0,0,0,0,0,0,0
1yqj,2/refined_train_3dnn/1yqj,8.14,2,0,0,0,0,0,0,0,0,0
1yqy,2/refined_train_3dnn/1yqy,7.62,2,0,0,0,0,0,0,0,0,0
1z1h,2/refined_train_3dnn/1z1h,8.4,2,0,0,0,0,0,0,0,0,0
1z4o,2/refined_train_3dnn/1z4o,4.52,2,0,0,0,0,0,0,0,0,0
1z6s,2/refined_train_3dnn/1z6s,4.34,2,0,0,0,0,0,0,0,0,0
1z71,2/refined_train_3dnn/1z71,9.18,2,0,0,0,0,0,0,0,0,0
1zc9,2/refined_train_3dnn/1zc9,3.22,2,0,0,0,0,0,0,0,0,0
1zdp,2/refined_train_3dnn/1zdp,5.74,2,0,0,0,0,0,0,0,0,0
1zea,2/refined_train_3dnn/1zea,5.22,2,0,0,0,0,0,0,0,0,0
1zfq,2/refined_train_3dnn/1zfq,7.52,2,0,0,0,0,0,0,0,0,0
1zge,2/refined_train_3dnn/1zge,7.3,2,0,0,0,0,0,0,0,0,0
1zgi,2/refined_train_3dnn/1zgi,5.34,2,0,0,0,0,0,0,0,0,0
1zhy,2/refined_train_3dnn/1zhy,6.52,2,0,0,0,0,0,0,0,0,0
1zoe,2/refined_train_3dnn/1zoe,7.4,2,0,0,0,0,0,0,0,0,0
1zoh,2/refined_train_3dnn/1zoh,7.0,2,0,0,0,0,0,0,0,0,0
1zp8,2/refined_train_3dnn/1zp8,8.77,2,0,0,0,0,0,0,0,0,0
1zpa,2/refined_train_3dnn/1zpa,8.4,2,0,0,0,0,0,0,0,0,0
1zs0,2/refined_train_3dnn/1zs0,6.15,2,0,0,0,0,0,0,0,0,0
1zsf,2/refined_train_3dnn/1zsf,9.92,2,0,0,0,0,0,0,0,0,0
1zvx,2/refined_train_3dnn/1zvx,9.22,2,0,0,0,0,0,0,0,0,0
2a4m,2/refined_train_3dnn/2a4m,4.52,2,0,0,0,0,0,0,0,0,0
2a5b,2/refined_train_3dnn/2a5b,3.93,2,0,0,0,0,0,0,0,0,0
2a5c,2/refined_train_3dnn/2a5c,4.62,2,0,0,0,0,0,0,0,0,0
2a8g,2/refined_train_3dnn/2a8g,3.69,2,0,0,0,0,0,0,0,0,0
2aac,2/refined_train_3dnn/2aac,2.22,2,0,0,0,0,0,0,0,0,0
2afw,2/refined_train_3dnn/2afw,4.77,2,0,0,0,0,0,0,0,0,0
2afx,2/refined_train_3dnn/2afx,5.15,2,0,0,0,0,0,0,0,0,0
2aj8,2/refined_train_3dnn/2aj8,6.2,2,0,0,0,0,0,0,0,0,0
2am4,2/refined_train_3dnn/2am4,3.72,2,0,0,0,0,0,0,0,0,0
2amt,2/refined_train_3dnn/2amt,4.44,2,0,0,0,0,0,0,0,0,0
2ans,2/refined_train_3dnn/2ans,5.92,2,0,0,0,0,0,0,0,0,0
2aoc,2/refined_train_3dnn/2aoc,4.89,2,0,0,0,0,0,0,0,0,0
2aod,2/refined_train_3dnn/2aod,5.66,2,0,0,0,0,0,0,0,0,0
2aoe,2/refined_train_3dnn/2aoe,7.62,2,0,0,0,0,0,0,0,0,0
2aog,2/refined_train_3dnn/2aog,6.28,2,0,0,0,0,0,0,0,0,0
2aqu,2/refined_train_3dnn/2aqu,9.32,2,0,0,0,0,0,0,0,0,0
2arm,2/refined_train_3dnn/2arm,7.68,2,0,0,0,0,0,0,0,0,0
2avo,2/refined_train_3dnn/2avo,8.85,2,0,0,0,0,0,0,0,0,0
2avq,2/refined_train_3dnn/2avq,4.39,2,0,0,0,0,0,0,0,0,0
2avs,2/refined_train_3dnn/2avs,7.57,2,0,0,0,0,0,0,0,0,0
2ayr,2/refined_train_3dnn/2ayr,9.29,2,0,0,0,0,0,0,0,0,0
2azr,2/refined_train_3dnn/2azr,3.64,2,0,0,0,0,0,0,0,0,0
2b07,2/refined_train_3dnn/2b07,6.43,2,0,0,0,0,0,0,0,0,0
2b1g,2/refined_train_3dnn/2b1g,6.64,2,0,0,0,0,0,0,0,0,0
2b1i,2/refined_train_3dnn/2b1i,6.82,2,0,0,0,0,0,0,0,0,0
2b4l,2/refined_train_3dnn/2b4l,4.77,2,0,0,0,0,0,0,0,0,0
2b7d,2/refined_train_3dnn/2b7d,8.7,2,0,0,0,0,0,0,0,0,0
2b9a,2/refined_train_3dnn/2b9a,8.05,2,0,0,0,0,0,0,0,0,0
2baj,2/refined_train_3dnn/2baj,8.4,2,0,0,0,0,0,0,0,0,0
2bak,2/refined_train_3dnn/2bak,7.43,2,0,0,0,0,0,0,0,0,0
2bal,2/refined_train_3dnn/2bal,6.31,2,0,0,0,0,0,0,0,0,0
2bes,2/refined_train_3dnn/2bes,4.24,2,0,0,0,0,0,0,0,0,0
2bet,2/refined_train_3dnn/2bet,2.77,2,0,0,0,0,0,0,0,0,0
2bfq,2/refined_train_3dnn/2bfq,6.89,2,0,0,0,0,0,0,0,0,0
2bfr,2/refined_train_3dnn/2bfr,5.25,2,0,0,0,0,0,0,0,0,0
2bmk,2/refined_train_3dnn/2bmk,5.62,2,0,0,0,0,0,0,0,0,0
2bo4,2/refined_train_3dnn/2bo4,4.61,2,0,0,0,0,0,0,0,0,0
2boh,2/refined_train_3dnn/2boh,8.52,2,0,0,0,0,0,0,0,0,0
2boj,2/refined_train_3dnn/2boj,5.77,2,0,0,0,0,0,0,0,0,0
2bok,2/refined_train_3dnn/2bok,6.55,2,0,0,0,0,0,0,0,0,0
2bpy,2/refined_train_3dnn/2bpy,7.4,2,0,0,0,0,0,0,0,0,0
2bq7,2/refined_train_3dnn/2bq7,7.05,2,0,0,0,0,0,0,0,0,0
2brm,2/refined_train_3dnn/2brm,5.89,2,0,0,0,0,0,0,0,0,0
2bt9,2/refined_train_3dnn/2bt9,6.19,2,0,0,0,0,0,0,0,0,0
2buv,2/refined_train_3dnn/2buv,4.0,2,0,0,0,0,0,0,0,0,0
2bvd,2/refined_train_3dnn/2bvd,6.0,2,0,0,0,0,0,0,0,0,0
2bvr,2/refined_train_3dnn/2bvr,3.7,2,0,0,0,0,0,0,0,0,0
2bvs,2/refined_train_3dnn/2bvs,4.1,2,0,0,0,0,0,0,0,0,0
2byr,2/refined_train_3dnn/2byr,8.55,2,0,0,0,0,0,0,0,0,0
2bys,2/refined_train_3dnn/2bys,9.52,2,0,0,0,0,0,0,0,0,0
2bza,2/refined_train_3dnn/2bza,2.8,2,0,0,0,0,0,0,0,0,0
2c1p,2/refined_train_3dnn/2c1p,5.4,2,0,0,0,0,0,0,0,0,0
2c3l,2/refined_train_3dnn/2c3l,5.07,2,0,0,0,0,0,0,0,0,0
2c80,2/refined_train_3dnn/2c80,5.33,2,0,0,0,0,0,0,0,0,0
2c92,2/refined_train_3dnn/2c92,5.68,2,0,0,0,0,0,0,0,0,0
2c94,2/refined_train_3dnn/2c94,6.82,2,0,0,0,0,0,0,0,0,0
2c97,2/refined_train_3dnn/2c97,6.14,2,0,0,0,0,0,0,0,0,0
2ca8,2/refined_train_3dnn/2ca8,4.66,2,0,0,0,0,0,0,0,0,0
2cbj,2/refined_train_3dnn/2cbj,8.27,2,0,0,0,0,0,0,0,0,0
2cbu,2/refined_train_3dnn/2cbu,5.68,2,0,0,0,0,0,0,0,0,0
2cbz,2/refined_train_3dnn/2cbz,3.93,2,0,0,0,0,0,0,0,0,0
2cc7,2/refined_train_3dnn/2cc7,8.01,2,0,0,0,0,0,0,0,0,0
2ccb,2/refined_train_3dnn/2ccb,7.45,2,0,0,0,0,0,0,0,0,0
2ccc,2/refined_train_3dnn/2ccc,7.76,2,0,0,0,0,0,0,0,0,0
2ce9,2/refined_train_3dnn/2ce9,6.03,2,0,0,0,0,0,0,0,0,0
2cen,2/refined_train_3dnn/2cen,8.3,2,0,0,0,0,0,0,0,0,0
2ceq,2/refined_train_3dnn/2ceq,7.28,2,0,0,0,0,0,0,0,0,0
2cer,2/refined_train_3dnn/2cer,9.22,2,0,0,0,0,0,0,0,0,0
2ces,2/refined_train_3dnn/2ces,7.25,2,0,0,0,0,0,0,0,0,0
2cex,2/refined_train_3dnn/2cex,4.7,2,0,0,0,0,0,0,0,0,0
2cf8,2/refined_train_3dnn/2cf8,8.1,2,0,0,0,0,0,0,0,0,0
2cgf,2/refined_train_3dnn/2cgf,6.41,2,0,0,0,0,0,0,0,0,0
2cgr,2/refined_train_3dnn/2cgr,7.28,2,0,0,0,0,0,0,0,0,0
2cht,2/refined_train_3dnn/2cht,5.52,2,0,0,0,0,0,0,0,0,0
2clh,2/refined_train_3dnn/2clh,4.06,2,0,0,0,0,0,0,0,0,0
2cli,2/refined_train_3dnn/2cli,4.3,2,0,0,0,0,0,0,0,0,0
2clk,2/refined_train_3dnn/2clk,3.79,2,0,0,0,0,0,0,0,0,0
2cn0,2/refined_train_3dnn/2cn0,7.66,2,0,0,0,0,0,0,0,0,0
2ctc,2/refined_train_3dnn/2ctc,3.89,2,0,0,0,0,0,0,0,0,0
2d0k,2/refined_train_3dnn/2d0k,5.02,2,0,0,0,0,0,0,0,0,0
2d1n,2/refined_train_3dnn/2d1n,8.15,2,0,0,0,0,0,0,0,0,0
2d1o,2/refined_train_3dnn/2d1o,7.7,2,0,0,0,0,0,0,0,0,0
2d3u,2/refined_train_3dnn/2d3u,6.92,2,0,0,0,0,0,0,0,0,0
2d3z,2/refined_train_3dnn/2d3z,6.64,2,0,0,0,0,0,0,0,0,0
2doo,2/refined_train_3dnn/2doo,7.17,2,0,0,0,0,0,0,0,0,0
2drc,2/refined_train_3dnn/2drc,9.89,2,0,0,0,0,0,0,0,0,0
2dri,2/refined_train_3dnn/2dri,6.89,2,0,0,0,0,0,0,0,0,0
2dw7,2/refined_train_3dnn/2dw7,4.7,2,0,0,0,0,0,0,0,0,0
2e1w,2/refined_train_3dnn/2e1w,7.96,2,0,0,0,0,0,0,0,0,0
2e27,2/refined_train_3dnn/2e27,9.35,2,0,0,0,0,0,0,0,0,0
2e2p,2/refined_train_3dnn/2e2p,4.74,2,0,0,0,0,0,0,0,0,0
2e2r,2/refined_train_3dnn/2e2r,8.26,2,0,0,0,0,0,0,0,0,0
2e7f,2/refined_train_3dnn/2e7f,6.1,2,0,0,0,0,0,0,0,0,0
2e91,2/refined_train_3dnn/2e91,6.59,2,0,0,0,0,0,0,0,0,0
2e92,2/refined_train_3dnn/2e92,6.89,2,0,0,0,0,0,0,0,0,0
2e94,2/refined_train_3dnn/2e94,8.0,2,0,0,0,0,0,0,0,0,0
2e9u,2/refined_train_3dnn/2e9u,8.1,2,0,0,0,0,0,0,0,0,0
2epn,2/refined_train_3dnn/2epn,7.22,2,0,0,0,0,0,0,0,0,0
2erz,2/refined_train_3dnn/2erz,5.66,2,0,0,0,0,0,0,0,0,0
2euk,2/refined_train_3dnn/2euk,6.6,2,0,0,0,0,0,0,0,0,0
2evl,2/refined_train_3dnn/2evl,6.7,2,0,0,0,0,0,0,0,0,0
2ewa,2/refined_train_3dnn/2ewa,7.94,2,0,0,0,0,0,0,0,0,0
2ewb,2/refined_train_3dnn/2ewb,6.1,2,0,0,0,0,0,0,0,0,0
2ews,2/refined_train_3dnn/2ews,6.62,2,0,0,0,0,0,0,0,0,0
2exm,2/refined_train_3dnn/2exm,4.11,2,0,0,0,0,0,0,0,0,0
2ez7,2/refined_train_3dnn/2ez7,4.36,2,0,0,0,0,0,0,0,0,0
2f1g,2/refined_train_3dnn/2f1g,7.54,2,0,0,0,0,0,0,0,0,0
2f2h,2/refined_train_3dnn/2f2h,5.7,2,0,0,0,0,0,0,0,0,0
2f34,2/refined_train_3dnn/2f34,6.89,2,0,0,0,0,0,0,0,0,0
2f35,2/refined_train_3dnn/2f35,5.4,2,0,0,0,0,0,0,0,0,0
2f6t,2/refined_train_3dnn/2f6t,4.62,2,0,0,0,0,0,0,0,0,0
2f7i,2/refined_train_3dnn/2f7i,7.1,2,0,0,0,0,0,0,0,0,0
2f7o,2/refined_train_3dnn/2f7o,7.44,2,0,0,0,0,0,0,0,0,0
2f80,2/refined_train_3dnn/2f80,8.18,2,0,0,0,0,0,0,0,0,0
2f81,2/refined_train_3dnn/2f81,10.52,2,0,0,0,0,0,0,0,0,0
2f8g,2/refined_train_3dnn/2f8g,8.7,2,0,0,0,0,0,0,0,0,0
2f94,2/refined_train_3dnn/2f94,6.71,2,0,0,0,0,0,0,0,0,0
2fdp,2/refined_train_3dnn/2fdp,7.59,2,0,0,0,0,0,0,0,0,0
2fgv,2/refined_train_3dnn/2fgv,6.12,2,0,0,0,0,0,0,0,0,0
2fle,2/refined_train_3dnn/2fle,7.85,2,0,0,0,0,0,0,0,0,0
2flr,2/refined_train_3dnn/2flr,6.1,2,0,0,0,0,0,0,0,0,0
2fmb,2/refined_train_3dnn/2fmb,8.7,2,0,0,0,0,0,0,0,0,0
2fpz,2/refined_train_3dnn/2fpz,3.96,2,0,0,0,0,0,0,0,0,0
2fqo,2/refined_train_3dnn/2fqo,6.43,2,0,0,0,0,0,0,0,0,0
2fqt,2/refined_train_3dnn/2fqt,6.14,2,0,0,0,0,0,0,0,0,0
2fqw,2/refined_train_3dnn/2fqw,6.68,2,0,0,0,0,0,0,0,0,0
2fqx,2/refined_train_3dnn/2fqx,7.15,2,0,0,0,0,0,0,0,0,0
2fqy,2/refined_train_3dnn/2fqy,6.57,2,0,0,0,0,0,0,0,0,0
2fu8,2/refined_train_3dnn/2fu8,4.7,2,0,0,0,0,0,0,0,0,0
2fw6,2/refined_train_3dnn/2fw6,2.92,2,0,0,0,0,0,0,0,0,0
2fx6,2/refined_train_3dnn/2fx6,3.7,2,0,0,0,0,0,0,0,0,0
